Generation,Candidate,Fitness
1,"6,5,5,4,3,3,2,5,3,6,3,5,2,2,2,5,4,1,6,2,3,6,5,3,1,4,4,3,2,6,4,1,3,2,3,6,4,3,5,7,3,5,1,2,7,2,6,3,2,7,4,1,4,1,2,5,1,2,1,4,3,6,1,6,2,3,1,2,1,3,2,6,5,6,2,5,6,2,1,7,4,6,3,7,3,1,5,1,1,1,1,6,2,1,2,1,6,2,3,3,4,7,2,5,6,6,7,7,4,2,6","0.09360000000000002,265.0068359375"
1,"5,4,2,1,4,3,1,1,1,4,1,1,4,2,4,2,5,3,1,3,4,5,1,5,1,5,5,4,3,6,1,1,4,5,4,4,5,6,2,3,4,6,3,1,3,6,4,5,1,3,3,4,5,6,3,3,3,3,4,1,3,6,5,4,5,5,1,3,6,1,2,1,5,5,1,6,3,1,2,2,3,4,1,5,5,2,1,4,4,1,5,2,1,6,4,3,1,5,2,3,4,3,1,5,6,4,6,4,2,5,6","0.19820000000000004,253.2880859375"
1,"5,1,2,4,4,5,5,5,2,4,1,4,5,2,2,4,5,2,4,1,1,6,5,2,1,4,4,6,3,6,4,5,5,2,4,4,1,4,4,3,5,5,2,1,6,2,6,6,1,5,6,3,2,2,3,2,6,2,2,4,3,2,3,6,2,4,1,2,3,3,7,3,6,2,5,1,5,2,3,5,6,3,4,1,3,1,5,1,2,3,5,3,1,1,2,1,2,3,2,5,1,2,3,2,4,5,6,6,3,2,4","0.14400000000000002,256.6279296875"
1,"5,1,1,5,2,5,2,3,1,4,1,1,5,4,6,3,5,6,1,1,2,3,2,4,5,4,4,5,1,4,1,2,4,3,3,5,3,4,3,3,3,2,3,2,3,3,1,5,1,2,7,4,6,4,4,5,5,1,3,3,2,6,6,7,4,6,2,2,3,1,3,7,4,5,5,5,1,1,2,5,4,2,7,3,2,5,3,5,4,2,3,4,1,5,1,2,1,5,1,3,7,1,3,5,6,4,6,2,3,6,6","0.1382,261.720703125"
1,"4,5,4,1,4,4,5,2,1,1,3,4,5,4,2,3,3,3,6,2,1,2,2,2,3,4,3,2,7,5,3,1,5,5,3,4,2,3,4,5,4,1,2,3,4,1,3,7,3,4,3,1,2,6,1,2,5,1,2,4,3,2,2,3,5,4,1,2,6,5,6,4,5,6,6,1,5,5,2,4,3,4,2,3,5,2,8,2,4,5,1,5,1,7,6,1,1,4,2,7,4,2,2,4,4,6,6,3,4,2,5","0.11319999999999997,265.1591796875"
1,"5,2,5,5,2,4,3,3,2,5,2,4,4,1,4,2,5,3,7,2,2,6,5,2,2,4,2,1,2,3,4,2,5,1,3,4,2,3,5,6,4,5,3,1,6,3,3,6,2,4,6,4,7,4,5,5,6,1,4,4,4,3,1,7,3,4,2,2,1,5,1,6,5,5,6,7,5,1,3,5,3,3,5,7,4,4,2,5,3,4,3,5,2,1,1,1,2,1,2,3,4,6,2,3,2,5,6,4,3,2,6","0.09660000000000002,274.45703125"
1,"2,2,2,4,2,4,2,4,3,4,2,2,3,2,2,3,5,5,5,1,1,6,5,3,1,6,3,3,2,4,4,4,2,1,3,4,2,3,5,6,1,6,3,1,5,3,4,6,3,4,7,4,5,2,5,6,7,3,1,4,3,2,2,7,2,4,1,1,3,4,1,2,3,5,5,3,4,1,2,5,3,3,6,2,6,1,1,2,2,4,3,4,3,1,1,1,3,1,1,3,4,5,2,1,4,6,6,4,3,7,6","0.8256,249.65234375"
1,"5,6,5,1,3,2,3,2,2,7,5,5,3,5,4,5,3,2,6,1,2,3,6,4,1,2,3,5,3,4,4,1,3,7,2,7,7,2,5,7,5,3,1,4,4,1,2,3,2,4,7,1,5,3,2,4,5,1,2,4,5,7,2,4,6,3,1,4,2,3,4,7,6,7,1,4,5,6,1,7,5,7,4,5,6,1,4,1,3,1,1,6,5,7,5,2,6,3,4,7,4,6,2,5,7,5,6,7,4,2,6","0.08940000000000003,298.5400390625"
1,"4,4,4,1,1,3,3,2,2,5,5,3,5,3,6,5,3,4,4,1,2,1,6,1,1,3,5,1,1,4,4,1,3,6,2,5,4,2,5,8,3,2,1,4,4,2,5,4,2,3,7,1,5,2,4,4,5,1,4,4,3,6,5,4,4,2,1,3,2,3,3,4,1,6,3,4,3,2,1,5,3,6,4,3,4,1,3,1,4,1,1,6,3,7,5,2,6,2,3,5,4,6,3,1,5,6,7,4,4,4,6","0.20420000000000005,261.3486328125"
1,"6,2,6,2,2,5,3,2,2,4,4,4,3,2,3,2,1,3,5,4,2,1,6,3,1,3,4,5,1,4,4,1,2,5,2,6,1,2,5,6,3,2,1,2,3,2,4,4,4,3,7,2,5,2,1,5,5,1,5,4,2,7,5,5,5,5,1,5,2,3,1,7,2,6,6,1,4,1,1,5,5,2,4,5,2,3,4,3,4,1,1,6,4,7,4,1,6,1,1,4,4,6,2,2,6,6,4,3,4,4,5","0.22999999999999998,260.1875"
1,"7,2,1,5,3,4,1,7,2,5,1,5,2,2,3,5,4,1,4,1,3,4,3,4,1,7,2,5,3,4,1,2,1,3,4,4,6,3,1,7,1,5,1,1,3,8,3,6,3,4,6,2,3,1,4,5,1,3,3,3,1,3,4,8,2,5,6,2,1,7,1,4,3,6,7,6,1,1,2,6,3,4,4,2,5,2,6,1,5,4,3,6,1,1,1,1,1,5,1,2,3,6,2,6,7,4,6,6,1,6,7","0.24360000000000004,257.2421875"
1,"3,2,2,2,2,6,7,5,1,1,1,1,5,4,5,4,4,4,3,4,1,1,3,1,7,5,2,2,4,3,4,2,6,4,6,7,3,3,5,1,4,2,4,2,2,2,4,6,1,6,1,3,1,2,2,3,4,2,1,3,5,3,3,6,2,6,3,2,6,3,5,5,2,2,6,1,3,1,2,3,2,3,2,1,6,2,5,6,4,2,2,3,1,4,4,2,2,5,4,6,2,1,2,5,3,4,5,3,5,2,4","0.351,252.4990234375"
1,"5,1,3,3,4,3,3,6,2,7,4,5,3,5,3,5,2,1,6,1,3,5,4,4,1,7,5,5,3,3,4,1,1,7,2,7,5,4,5,7,1,3,2,1,5,1,3,4,2,5,5,2,3,2,1,5,1,1,1,4,4,6,1,6,2,3,1,2,1,5,2,6,6,7,4,3,6,1,2,7,4,3,4,6,5,1,2,1,5,4,2,5,2,1,1,1,3,2,4,5,4,5,2,6,6,7,7,7,3,2,6","0.10740000000000005,267.2080078125"
1,"7,4,3,3,4,3,4,2,1,2,4,1,3,4,3,3,5,3,3,2,4,4,1,5,1,4,6,3,6,6,1,3,5,3,5,1,5,5,1,4,2,5,4,1,3,6,2,4,2,2,6,3,5,5,5,6,4,4,4,1,1,6,3,6,3,5,1,3,3,4,2,2,2,3,2,5,3,1,2,2,3,2,2,2,4,4,3,4,5,2,5,1,1,2,1,3,5,5,2,3,5,1,1,5,6,4,5,3,4,4,7","0.25960000000000005,254.6240234375"
1,"5,6,5,1,3,2,3,2,2,7,5,5,3,5,4,5,1,3,6,1,3,3,6,4,1,2,5,5,2,4,4,1,3,7,2,7,7,2,5,7,2,3,1,4,4,1,4,4,2,4,7,1,5,3,2,4,5,1,2,4,5,7,2,4,6,3,1,4,2,3,4,7,6,7,1,5,6,6,1,7,5,7,4,6,5,1,5,2,5,1,1,6,4,7,6,1,6,3,4,7,4,6,2,5,6,7,7,7,4,2,6","0.10340000000000005,303.3369140625"
1,"3,3,1,2,3,2,6,2,3,1,2,4,5,5,3,5,1,3,5,3,1,3,5,1,4,2,3,3,6,5,4,1,4,5,4,5,4,1,4,5,1,2,3,3,4,1,2,5,2,5,4,2,5,3,2,2,8,1,2,4,4,1,2,4,3,3,1,3,2,3,4,5,5,2,1,2,6,3,2,7,3,5,3,2,6,2,5,5,4,4,1,2,3,4,5,1,3,5,2,6,2,1,1,4,3,5,8,4,3,2,5","0.4526,253.462890625"
1,"6,4,2,4,4,3,2,7,1,2,1,1,5,2,2,3,4,3,1,3,2,4,5,4,5,5,5,4,2,5,1,3,4,3,4,2,5,5,1,2,3,7,4,1,3,5,4,7,1,2,6,4,5,4,3,3,3,3,4,2,2,6,6,6,5,4,2,3,5,1,4,2,3,4,2,6,1,1,4,4,4,4,3,5,7,5,1,5,2,2,3,4,1,5,1,3,3,5,1,3,5,2,1,5,4,7,6,5,3,3,6","0.12480000000000002,266.3203125"
1,"4,4,3,1,3,5,2,3,1,1,3,4,2,5,3,3,3,1,5,2,1,1,5,1,1,6,2,3,6,5,4,2,4,5,2,6,5,2,4,2,8,4,4,4,4,1,3,7,2,4,5,1,2,4,2,3,8,1,2,4,4,3,2,4,5,3,1,4,3,3,6,5,5,5,2,1,5,1,2,4,3,4,4,3,5,2,5,2,4,2,3,3,1,5,5,1,4,4,2,6,4,1,4,2,4,5,6,2,5,2,5","0.24780000000000002,259.595703125"
1,"7,2,1,6,3,3,1,5,1,5,1,5,3,1,5,4,5,4,5,1,3,5,1,4,2,7,5,5,3,3,2,6,2,2,4,6,4,4,2,1,1,5,3,1,6,4,6,6,1,4,7,3,5,3,4,6,1,2,3,1,3,7,5,7,5,5,5,2,1,6,2,3,4,6,3,7,1,1,1,5,4,2,4,5,1,4,3,3,6,4,3,5,1,1,1,3,2,2,1,3,4,3,2,6,6,4,7,6,2,2,6","0.12439999999999996,268.8173828125"
1,"4,3,1,5,1,3,2,4,1,3,2,1,5,2,6,2,5,6,2,1,3,3,4,4,1,7,2,4,1,4,3,2,6,1,4,4,5,3,2,4,4,3,3,1,4,5,2,6,1,2,6,3,6,3,5,6,2,1,3,3,3,6,6,7,3,6,4,2,1,1,2,6,2,6,2,6,4,1,2,2,4,2,4,3,2,5,5,4,6,1,3,3,2,4,1,2,4,3,2,3,5,1,2,2,7,6,4,3,1,6,6","0.353,257.4931640625"
1,"7,1,3,5,3,4,1,6,3,6,1,6,2,2,3,6,6,3,7,1,3,6,4,4,1,7,5,6,4,3,5,6,3,2,1,3,2,1,5,6,1,6,3,1,7,3,7,6,3,6,5,3,3,1,4,7,1,3,1,4,3,1,1,7,2,3,1,4,1,5,1,3,6,6,7,6,7,1,3,8,3,3,4,6,7,1,1,1,2,4,5,7,2,1,2,3,2,2,2,3,4,8,2,7,5,5,7,7,2,2,7","0.10599999999999998,282.638671875"
1,"7,1,3,5,3,4,1,6,3,6,1,6,2,2,3,6,6,1,7,1,3,6,4,4,1,7,5,6,4,3,4,6,2,2,2,4,2,4,6,7,1,6,3,1,7,3,7,6,3,6,5,3,3,1,4,6,1,3,1,4,3,1,1,7,2,3,1,2,1,7,1,3,6,6,7,6,7,1,3,7,4,3,5,6,7,1,1,1,2,5,6,7,2,1,2,3,2,2,2,3,4,7,2,7,6,5,7,7,2,2,7","0.11199999999999999,286.4716796875"
1,"5,4,7,2,4,4,3,1,1,5,5,2,2,2,2,2,6,2,4,3,4,5,6,3,7,2,7,3,6,7,2,6,6,3,5,2,5,6,1,4,2,6,7,2,3,1,3,7,2,2,4,6,5,6,3,2,6,5,4,1,2,5,5,3,4,4,1,3,7,5,6,2,7,3,2,5,4,1,6,2,4,5,1,6,7,6,1,6,1,2,6,1,2,7,7,3,6,6,3,3,3,5,1,5,5,7,5,3,4,3,5","0.10599999999999998,303.982421875"
1,"5,6,3,1,3,2,3,1,3,8,5,3,3,5,4,5,1,2,6,1,1,3,6,4,1,2,5,5,2,4,4,1,3,7,3,7,7,2,5,7,2,4,1,4,4,1,4,4,2,4,5,1,5,5,2,3,5,1,2,4,5,5,2,4,6,3,1,4,3,5,4,7,6,6,1,5,5,7,1,7,5,7,4,7,4,1,5,1,6,1,1,5,4,6,6,1,6,4,4,8,4,6,2,5,5,7,7,5,3,2,4","0.11019999999999996,298.912109375"
1,"5,3,1,2,2,4,2,7,1,3,1,1,5,3,5,2,5,3,3,1,4,4,1,5,6,1,5,4,3,5,1,2,5,3,5,3,4,4,1,3,3,5,5,1,2,7,3,6,2,3,7,3,5,5,4,5,4,3,4,1,2,5,5,5,3,4,6,3,5,2,1,2,7,3,2,7,2,1,3,3,4,2,4,5,2,4,5,4,3,2,2,2,1,2,1,2,2,5,4,3,3,1,1,5,8,7,8,3,2,5,6","0.28459999999999996,260.58203125"
1,"7,1,3,5,3,4,1,6,3,5,1,6,2,2,3,6,5,1,7,1,3,6,3,2,1,6,5,6,4,3,4,5,2,2,3,4,1,4,6,7,1,6,3,1,7,3,7,6,3,6,3,3,3,1,4,6,1,3,1,4,3,1,1,7,2,2,1,3,1,6,1,3,6,4,5,6,7,1,3,7,4,3,4,6,7,1,1,1,2,5,6,7,1,1,1,3,2,2,2,3,4,7,3,7,5,5,7,7,2,2,7","0.13560000000000005,273.439453125"
1,"7,1,3,5,2,4,1,6,2,6,1,6,2,2,3,6,6,1,7,1,3,6,4,4,1,7,5,6,4,3,4,8,1,2,2,4,2,4,6,7,1,6,2,1,7,3,7,6,2,6,5,1,3,1,4,6,1,3,1,4,3,2,1,6,3,2,1,2,1,7,1,3,6,6,7,6,7,1,3,7,4,3,5,6,7,1,1,1,1,4,6,7,2,1,2,2,2,2,2,3,4,7,2,7,6,5,7,7,2,2,4","0.12460000000000004,280.04296875"
1,"4,5,6,3,1,6,3,1,2,5,4,2,4,3,2,3,4,2,5,1,2,1,6,1,2,3,1,1,1,4,4,1,3,5,2,5,6,2,5,6,3,2,1,4,4,1,4,4,3,3,7,2,7,6,6,3,6,1,2,4,3,6,4,6,6,4,1,3,3,3,4,7,5,5,3,2,4,5,1,5,3,7,3,4,1,6,2,3,3,1,1,4,4,7,2,1,5,1,1,5,4,5,2,4,3,6,4,4,4,3,7","0.16979999999999995,267.853515625"
1,"2,7,2,3,2,4,7,4,1,1,3,2,7,5,3,4,4,5,3,2,1,2,2,2,6,4,2,3,5,4,4,2,5,2,4,5,2,3,2,4,6,3,4,3,4,1,2,7,2,5,3,5,2,6,3,2,2,1,1,4,4,4,3,3,2,5,1,1,5,2,4,5,1,2,6,1,3,2,4,4,1,7,3,2,4,2,3,7,4,3,3,2,1,1,2,2,2,5,3,7,2,2,3,3,4,3,5,2,5,2,2","0.7496,253.736328125"
1,"6,2,1,5,6,3,1,5,2,3,3,1,1,6,3,4,2,5,1,1,1,2,2,4,4,7,4,3,3,2,1,5,2,2,4,4,4,2,2,2,5,3,2,3,3,6,6,7,1,1,4,2,5,1,4,6,2,2,3,1,4,5,6,8,4,5,6,5,1,6,2,5,4,7,5,3,3,1,6,3,4,2,4,1,3,3,5,4,5,2,1,7,2,1,1,1,1,1,1,3,7,1,1,1,6,3,2,4,1,5,7","0.5176000000000001,256.0361328125"
1,"7,1,3,5,3,4,1,6,3,6,1,8,2,2,3,6,6,1,5,1,4,6,4,4,1,7,5,6,3,3,4,6,2,2,1,5,2,4,6,7,1,6,3,1,7,3,8,6,3,6,5,2,3,1,4,6,1,3,1,5,2,2,1,7,2,2,1,1,1,7,1,2,5,6,8,6,7,1,3,7,4,3,5,6,7,1,1,1,2,3,6,7,2,1,2,3,2,2,2,3,4,7,3,7,5,4,7,7,2,2,7","0.11780000000000002,283.306640625"
1,"6,6,7,4,7,1,5,1,5,4,5,3,6,2,3,5,1,4,6,1,3,6,7,1,7,2,3,5,3,7,3,3,6,7,3,1,1,2,3,3,1,2,7,3,1,3,1,7,3,7,4,4,3,6,5,5,2,3,6,1,5,1,3,5,3,3,3,6,4,4,1,6,3,3,3,5,3,5,1,3,2,6,3,7,7,7,5,2,5,6,4,1,7,7,4,1,5,7,4,7,6,2,5,7,4,5,4,2,3,1,6","0.11580000000000001,309.720703125"
1,"5,2,3,6,4,3,7,4,2,2,3,7,5,5,5,6,2,1,5,7,5,2,4,6,4,1,6,3,2,2,5,5,7,4,1,3,3,2,3,5,6,3,7,6,5,1,7,3,3,1,7,3,1,2,3,2,1,4,6,1,1,6,5,1,3,5,3,5,3,4,1,6,2,5,4,4,3,5,1,7,4,3,4,7,6,5,3,4,1,4,6,6,2,3,7,1,2,7,3,6,6,4,7,6,4,6,1,3,3,3,4","0.11760000000000004,301.4853515625"
1,"5,3,3,1,4,3,3,2,1,5,5,3,2,6,4,6,6,4,4,3,6,1,6,2,4,1,4,5,6,7,2,4,3,4,2,4,4,3,1,5,2,6,6,3,3,1,4,6,3,2,2,5,4,1,6,2,8,3,1,3,2,6,4,3,3,2,1,3,5,5,4,3,5,6,1,5,2,2,2,1,4,5,2,6,4,6,2,4,5,2,4,3,1,2,5,3,5,6,4,1,3,5,2,6,4,6,1,4,2,1,5","0.23360000000000003,275.6943359375"
1,"2,4,3,3,4,6,3,2,1,3,4,5,4,5,1,5,3,4,4,2,1,2,4,2,2,3,3,3,6,5,4,1,5,3,4,5,1,2,3,2,4,3,3,1,5,3,3,4,2,4,3,1,2,7,2,1,4,2,2,4,3,2,2,5,2,5,1,3,6,3,6,4,4,5,3,4,6,6,2,6,4,3,3,3,5,1,6,1,4,1,1,2,3,5,4,1,4,2,2,7,3,4,6,1,2,4,6,1,4,2,2","0.8152,256.134765625"
1,"2,4,5,1,3,1,3,4,1,4,2,4,3,5,3,5,2,3,4,3,3,4,4,1,5,4,2,4,2,4,4,2,2,3,3,6,3,3,4,1,1,1,1,3,5,1,3,6,1,4,6,1,2,3,2,1,5,1,1,4,4,6,2,5,6,5,1,3,6,2,3,4,4,6,2,5,5,6,2,6,3,4,2,1,5,3,6,7,3,2,1,3,2,6,5,1,5,3,3,6,1,4,2,3,6,5,5,4,3,2,4","0.8036,257.4931640625"
1,"7,1,3,5,3,4,1,4,3,6,1,6,2,2,3,6,6,1,7,1,1,6,2,4,1,7,5,6,3,3,4,6,1,2,2,3,1,4,6,7,1,6,3,1,7,3,7,6,3,6,5,3,3,1,5,7,1,4,1,4,3,1,1,8,2,3,1,2,1,7,1,5,6,6,7,6,7,1,3,6,4,3,6,6,7,1,1,1,2,5,6,7,2,1,2,3,2,2,2,2,4,7,2,7,6,5,8,7,2,2,7","0.136,282.7373046875"
1,"4,4,5,3,1,4,4,2,2,6,5,2,4,2,3,3,1,4,3,1,1,3,6,3,3,3,5,1,1,4,4,1,3,6,2,5,6,3,5,6,2,2,2,3,4,2,4,5,2,2,6,5,6,6,5,5,3,1,3,4,5,5,4,4,3,5,1,2,3,3,3,7,5,2,3,3,4,3,1,7,5,5,6,4,3,5,2,4,1,1,1,6,4,7,4,1,6,1,1,4,4,4,1,1,5,6,4,7,5,3,5","0.27180000000000004,272.3544921875"
1,"5,2,1,5,6,3,1,7,1,5,1,1,6,3,2,2,4,5,1,2,3,3,2,5,5,5,4,5,3,3,1,2,1,6,3,4,5,4,5,3,5,3,2,1,3,5,7,6,3,1,4,1,2,1,3,6,1,4,2,2,4,3,5,7,4,4,6,3,1,4,7,3,3,7,4,5,3,2,4,3,4,6,4,2,2,3,5,4,5,3,2,6,1,1,1,3,1,4,3,6,5,1,1,2,6,2,7,3,1,5,6","0.4114,267.8310546875"
1,"5,6,5,1,3,1,3,3,2,8,5,5,2,5,4,5,1,3,6,1,3,3,6,4,1,2,4,5,1,4,4,1,4,7,2,7,5,2,5,7,2,3,1,4,2,1,4,4,2,4,5,3,5,3,2,4,5,1,2,4,5,7,2,4,6,3,1,4,2,3,4,6,6,7,1,5,4,6,1,7,5,7,4,6,5,1,5,2,5,1,1,5,4,6,6,1,6,3,4,7,4,4,2,4,5,7,5,7,4,2,6","0.11780000000000002,295.0791015625"
1,"4,3,7,5,1,6,3,3,2,5,4,2,5,3,7,2,5,8,2,2,1,1,6,1,5,4,1,1,1,4,4,2,3,1,3,4,1,3,5,4,4,2,3,1,5,2,4,5,1,2,7,4,7,6,5,6,7,1,5,5,3,5,6,6,2,7,2,2,3,4,1,8,1,1,6,1,4,1,2,5,2,2,7,3,2,7,1,5,3,2,3,4,4,7,1,2,7,1,3,4,4,2,3,2,3,5,4,3,7,7,6","0.17059999999999997,277.052734375"
1,"2,3,5,5,1,3,2,6,1,3,1,2,5,1,6,2,5,6,1,1,1,1,1,2,4,3,5,2,1,4,1,2,5,1,4,4,3,3,3,5,4,3,3,1,2,6,4,5,1,2,7,3,6,4,7,6,3,1,4,3,5,7,7,7,1,8,5,2,1,1,2,4,2,1,5,5,3,1,1,4,3,1,4,3,1,5,5,3,6,2,3,3,1,7,1,1,5,4,1,4,4,3,2,4,4,7,7,6,2,6,6","0.8166,256.0810546875"
2,"6,1,3,3,3,4,5,3,2,6,2,4,1,1,6,3,6,2,3,3,5,3,6,2,3,1,6,5,5,6,2,3,4,1,5,2,3,4,4,2,2,6,4,3,3,2,4,6,4,4,1,1,1,1,2,3,3,3,2,2,2,3,4,7,2,3,1,2,1,3,2,4,2,6,3,1,4,2,3,5,4,4,1,6,5,5,4,2,3,5,2,1,3,3,5,3,3,4,2,1,4,4,3,5,5,5,4,6,3,3,5","0.04300000000000004,249.5537109375"
2,"6,1,2,5,2,6,2,5,2,5,1,5,5,1,3,4,5,2,4,4,3,3,2,2,2,6,4,7,4,2,2,4,5,1,3,5,2,5,5,2,1,5,3,2,6,2,6,3,3,5,5,1,2,1,1,4,2,2,1,1,1,1,1,7,1,3,1,2,3,4,2,4,1,3,7,1,4,1,3,4,2,3,3,3,7,1,4,2,3,5,5,4,2,2,2,2,2,3,1,5,2,5,2,5,4,5,6,6,2,2,3","0.06599999999999995,238.525390625"
2,"5,3,2,4,4,5,2,3,1,4,1,3,7,3,2,2,4,4,1,1,2,6,4,3,2,3,5,5,3,3,5,3,2,1,3,2,2,3,4,3,1,6,3,2,1,2,2,5,3,2,3,3,6,4,6,3,3,3,2,2,5,4,5,5,2,5,1,2,1,1,2,3,4,3,5,7,2,1,2,3,4,3,4,5,1,3,4,4,4,1,2,2,1,5,1,3,1,3,2,2,3,6,1,4,3,6,5,3,2,3,5","0.1744,236.0283203125"
2,"7,4,4,7,1,4,4,2,7,6,7,5,1,1,6,5,5,4,5,7,6,7,5,7,6,5,7,7,3,3,2,6,6,2,2,7,4,7,5,3,5,6,5,6,3,2,6,1,6,7,4,1,1,2,1,4,1,3,6,2,1,3,6,5,3,3,1,3,4,2,6,4,2,1,7,1,1,4,7,5,4,2,3,2,6,5,6,3,3,6,4,2,2,3,7,3,2,2,1,6,7,3,2,4,6,4,6,7,2,6,5","0.04859999999999998,314.912109375"
2,"5,1,2,3,2,5,4,5,1,6,1,5,2,3,3,2,5,1,4,4,3,2,1,3,2,6,4,5,6,4,4,7,4,1,3,3,2,5,3,7,1,5,5,2,6,1,4,4,2,3,3,3,3,1,4,3,3,2,1,3,1,1,1,4,2,4,1,2,4,5,2,3,6,3,6,3,3,1,3,6,3,3,4,1,5,1,5,3,1,4,5,3,2,4,3,2,2,3,1,3,2,4,3,5,6,6,5,6,2,3,3","0.07179999999999997,244.9541015625"
2,"5,1,3,5,4,4,3,4,2,5,1,4,3,7,4,5,5,2,3,7,5,3,6,1,2,5,5,4,5,7,2,2,6,3,3,5,2,5,4,2,1,5,5,2,4,2,6,5,5,5,4,1,1,1,4,4,2,3,1,3,2,2,4,7,1,3,1,3,1,4,3,2,2,4,7,3,4,4,2,6,4,4,1,7,3,5,2,2,3,4,5,2,1,3,4,3,1,6,3,3,5,6,4,7,5,5,5,5,3,3,5","0.05179999999999996,272.2783203125"
2,"5,1,3,4,3,6,6,5,1,5,2,4,3,1,4,2,5,2,3,4,3,3,1,2,2,5,5,6,5,5,4,1,3,2,3,3,4,4,4,4,2,5,3,1,5,1,4,6,2,5,3,2,1,1,4,2,3,4,1,3,2,1,4,7,1,4,1,3,5,3,2,2,1,5,1,2,2,1,2,2,2,4,2,5,4,4,5,2,3,4,3,1,1,2,4,2,6,5,2,2,3,5,4,4,4,5,4,3,3,4,4","0.07640000000000002,240.05859375"
2,"6,4,4,7,1,4,4,2,5,6,7,5,1,1,6,4,6,4,5,7,6,7,5,7,6,5,7,7,3,3,2,6,6,1,2,7,4,7,5,3,5,6,5,6,3,2,6,1,6,7,4,1,1,2,1,4,1,3,6,1,1,3,5,5,3,2,1,2,4,2,6,4,2,1,7,1,1,3,7,5,3,2,2,2,6,5,6,2,3,6,4,2,2,3,7,3,2,2,1,6,7,2,2,4,5,4,4,7,2,5,3","0.049799999999999955,305.7890625"
2,"6,2,2,5,3,4,4,4,6,5,3,5,3,1,4,5,4,5,4,6,3,3,3,4,3,5,4,7,4,2,2,4,5,1,3,6,2,7,5,4,4,5,4,4,2,1,5,2,6,7,3,2,1,1,1,3,1,2,1,2,1,1,1,6,2,3,1,2,5,4,3,3,2,2,7,1,1,2,6,5,3,2,4,1,5,4,6,2,3,5,4,5,1,2,6,4,2,3,1,6,7,3,2,3,5,4,4,6,2,4,4","0.052000000000000046,266.59375"
2,"6,1,2,6,2,5,3,6,3,5,1,5,4,1,3,1,5,2,4,4,5,2,6,3,2,6,3,6,4,4,3,6,2,1,2,5,1,4,5,2,1,6,3,2,6,2,2,4,6,5,5,1,4,1,2,4,2,2,1,2,1,1,2,7,1,3,1,2,3,3,2,3,3,2,8,1,3,2,4,6,4,3,3,6,6,2,3,1,3,5,5,5,1,2,2,2,2,4,1,5,2,4,4,5,4,5,5,5,2,2,4","0.06679999999999997,250.0244140625"
2,"6,1,1,2,3,6,5,5,3,5,2,6,1,1,5,2,5,2,4,5,2,7,3,2,2,5,5,7,4,4,3,5,4,1,3,4,2,4,5,6,1,6,4,1,5,3,4,5,2,6,4,2,1,1,2,2,1,2,1,4,2,1,1,6,2,5,1,2,5,5,2,3,4,3,6,5,7,1,4,6,2,3,4,3,5,1,2,2,3,5,4,5,1,2,1,2,2,1,1,3,6,3,4,4,5,4,5,5,2,4,3","0.05879999999999996,255.2919921875"
2,"5,1,1,3,3,5,5,5,3,5,1,5,6,1,2,2,5,2,4,4,2,2,1,3,2,6,3,7,5,5,4,4,4,1,3,5,1,4,5,8,1,5,3,1,6,1,4,6,1,5,3,3,2,1,3,3,3,2,1,3,2,1,1,6,2,4,1,2,4,4,2,3,4,3,7,1,2,1,3,5,2,3,4,1,4,1,6,2,3,5,4,5,1,2,2,2,2,4,1,3,2,3,4,3,4,5,5,2,2,1,3","0.14259999999999995,242.3359375"
2,"5,2,2,3,3,5,3,5,3,5,1,5,1,1,2,1,4,2,4,6,3,5,2,3,2,6,3,6,8,5,4,7,4,1,3,4,1,5,3,3,1,5,3,1,5,3,3,5,2,3,3,4,1,2,3,3,3,3,1,3,2,2,1,4,2,4,1,2,5,5,2,3,5,3,6,2,3,1,3,5,3,3,5,6,8,2,1,2,1,5,4,2,1,5,3,2,2,3,2,2,3,3,4,5,4,7,5,5,3,2,4","0.07979999999999998,248.6884765625"
2,"7,1,3,7,1,4,1,3,5,6,3,4,1,1,6,4,5,3,4,4,5,4,4,7,2,6,6,7,3,3,2,6,5,1,2,6,3,5,4,2,2,6,4,6,4,2,4,1,6,5,2,1,1,4,1,4,1,1,4,1,1,3,4,5,3,2,1,2,3,2,3,3,1,2,7,1,3,3,7,5,4,2,2,2,6,5,6,2,3,5,4,2,2,2,4,1,2,2,1,5,5,4,2,5,6,4,6,7,2,3,5","0.06259999999999999,262.6845703125"
2,"6,4,2,5,1,5,5,3,6,5,6,5,5,1,6,1,5,3,5,6,2,6,4,6,1,6,6,7,3,3,2,4,5,1,1,5,3,6,4,5,4,5,4,4,4,2,5,3,4,6,4,2,2,1,2,3,4,2,1,1,2,2,3,5,2,3,1,2,3,4,3,3,4,2,7,1,1,2,4,4,2,4,4,1,4,4,6,2,4,5,5,4,1,2,6,2,2,2,1,5,4,4,2,4,6,4,5,3,2,5,3","0.0534,272.05859375"
2,"7,1,3,6,1,3,2,5,4,6,1,5,1,1,5,5,5,2,3,4,6,3,5,2,2,6,4,6,4,3,1,6,5,1,3,5,2,5,4,2,2,5,3,5,6,3,7,3,6,5,4,1,2,2,3,4,1,3,1,2,1,2,2,7,2,3,1,1,1,2,2,1,1,2,5,1,5,4,5,6,4,2,2,6,7,3,2,1,3,5,6,2,1,2,1,3,1,2,1,5,4,6,2,5,6,5,6,7,2,3,5","0.06679999999999997,252.248046875"
